"date","startet","visitorneutral","vispts","homeneutral","homepts","finish","note","v_win","v_lose","h_win","h_lose","v_btb","h_btb","weekend","v_fg","v_3p","v_ft","v_foul","v_tov","h_fg","h_3p","h_ft","h_foul","h_tov","attend","count","capacity","odds","v_fta","h_fta","_merge","eventdate","gamedate","month","occ","homemargin","att1000","homewin","logatt","fandum","pf","_est_est1","_est_est2","_est_est3","_est_est4","_est_est5","_est_est6"
"Fri, Feb 26, 2021","8:00p","Sacramento Kings",110,"Detroit Pistons",107,"reg","regsea",12,20,9,23,1,0,1,0.416000008583069,0.218999996781349,0.707000017166138,25,10,0.45100000500679,0.363999992609024,0.656000018119812,25,11,0,1,20332,1.5,41,32,3,"Feb 26, 2021",2021-02-26,2,0,-3,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 26, 2021","10:00p","Charlotte Hornets",121,"Golden State Warriors",130,"reg","regsea",15,16,18,15,0,0,1,0.460999995470047,0.41499999165535,0.688000023365021,23,20,0.607999980449677,0.458000004291534,0.920000016689301,19,23,0,1,18064,-6.5,32,25,3,"Feb 26, 2021",2021-02-26,2,0,9,0,1,0,0,0,1,1,1,1,1,1
"Fri, Feb 26, 2021","10:00p","Portland Trail Blazers",93,"Los Angeles Lakers",102,"reg","regsea",18,13,22,11,0,0,1,0.386000007390976,0.296999990940094,0.899999976158142,21,15,0.419999986886978,0.25900000333786,0.75,23,9,0,1,19068,-5,20,28,3,"Feb 26, 2021",2021-02-26,2,0,9,0,1,0,0,0,1,1,1,1,1,1
"Fri, Feb 26, 2021","8:00p","Los Angeles Clippers",119,"Memphis Grizzlies",99,"reg","regsea",23,11,14,14,1,1,1,0.550000011920929,0.400000005960464,0.944000005722046,19,17,0.40200001001358,0.321000009775162,0.75,14,9,2039,1,17794,7.5,18,16,3,"Feb 26, 2021",2021-02-26,2,0.114589184522629,-20,2.03900003433228,0,7.62070512771606,1,0,1,1,1,1,1,1
"Fri, Feb 26, 2021","8:00p","Utah Jazz",116,"Miami Heat",124,"reg","regsea",26,6,15,17,0,0,1,0.425999999046326,0.32600000500679,0.912999987602234,21,9,0.512000024318695,0.451999992132187,0.879999995231628,21,15,0,1,19600,6,23,25,3,"Feb 26, 2021",2021-02-26,2,0,8,0,1,0,0,0,1,1,1,1,1,1
"Fri, Feb 26, 2021","8:00p","Atlanta Hawks",109,"Oklahoma City Thunder",118,"reg","regsea",14,18,13,19,0,0,1,0.442999988794327,0.300000011920929,0.647000014781952,13,10,0.523000001907349,0.381000012159348,0.625,17,10,0,1,18203,5.5,17,16,3,"Feb 26, 2021",2021-02-26,2,0,9,0,1,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","7:30p","Toronto Raptors",123,"Brooklyn Nets",117,"reg","regsea",9,12,14,9,0,0,1,0.504999995231628,0.40599998831749,0.85699999332428,25,10,0.488000005483627,0.405000001192093,0.75900000333786,19,18,0,1,17732,-5.5,14,29,3,"Feb 5, 2021",2021-02-05,2,0,-6,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","8:00p","Utah Jazz",138,"Charlotte Hornets",121,"reg","regsea",17,5,10,12,0,0,1,0.551999986171722,0.519999980926514,0.888999998569489,19,16,0.462000012397766,0.314000010490417,0.824000000953674,17,7,0,1,19200,8,18,17,3,"Feb 5, 2021",2021-02-05,2,0,-17,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","7:30p","Milwaukee Bucks",123,"Cleveland Cavaliers",105,"reg","regsea",13,8,10,12,0,0,1,0.514999985694885,0.317999988794327,0.726999998092651,18,11,0.446000009775162,0.34400001168251,0.75,19,11,2720,1,19432,10.5,22,16,3,"Feb 5, 2021",2021-02-05,2,0.139975294470787,-18,2.72000002861023,0,7.90875482559204,1,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","7:00p","New Orleans Pelicans",114,"Indiana Pacers",113,"reg","regsea",8,12,12,10,0,0,1,0.538999974727631,0.519999980926514,0.731000006198883,17,19,0.441000014543533,0.476000010967255,0.688000023365021,21,10,0,1,17923,-1.5,26,16,3,"Feb 5, 2021",2021-02-05,2,0,-1,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","10:00p","Boston Celtics",119,"Los Angeles Clippers",115,"reg","regsea",11,9,17,6,0,0,1,0.477999985218048,0.421000003814697,0.810000002384186,16,6,0.518999993801117,0.437999993562698,0.810000002384186,17,16,0,1,19068,-5.5,21,21,3,"Feb 5, 2021",2021-02-05,2,0,-4,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","8:00p","Washington Wizards",95,"Miami Heat",122,"reg","regsea",5,13,7,14,0,0,1,0.370999991893768,0.241999998688698,0.875,20,17,0.5,0.444000005722046,0.870000004768372,20,16,0,1,19600,-7,24,23,3,"Feb 5, 2021",2021-02-05,2,0,27,0,1,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","8:00p","Minnesota Timberwolves",106,"Oklahoma City Thunder",103,"reg","regsea",5,16,9,11,0,0,1,0.435999989509583,0.400000005960464,0.888999998569489,15,15,0.458999991416931,0.381999999284744,0.705999970436096,7,17,0,1,18203,2.5,9,17,3,"Feb 5, 2021",2021-02-05,2,0,-3,0,0,0,0,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","7:00p","Chicago Bulls",119,"Orlando Magic",123,"reg","regsea",8,12,8,14,0,0,1,0.479000002145767,0.300000011920929,0.899999976158142,22,8,0.518999993801117,0.407000005245209,0.757000029087067,22,15,3535,1,18846,2.5,20,37,3,"Feb 5, 2021",2021-02-05,2,0.187572956085205,4,3.53500008583069,1,8.17075157165527,1,0,1,1,1,1,1,1
"Fri, Feb 5, 2021","9:00p","Detroit Pistons",92,"Phoenix Suns",109,"reg","regsea",5,16,11,9,0,0,1,0.374000012874603,0.194000005722046,0.60699999332428,16,13,0.493999987840652,0.375,0.813000023365021,26,21,0,1,18055,-8,28,16,3,"Feb 5, 2021",2021-02-05,2,0,17,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","7:30p","Atlanta Hawks",114,"Brooklyn Nets",96,"reg","regsea",3,1,3,2,0,0,1,0.462000012397766,0.409999996423721,0.85699999332428,20,9,0.407000005245209,0.188999995589256,0.825999975204468,15,6,0,1,17732,-6,14,23,3,"Jan 1, 2021",2021-01-01,1,0,-18,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","7:00p","Memphis Grizzlies",108,"Charlotte Hornets",93,"reg","regsea",1,3,2,2,0,0,1,0.477999985218048,0.358999997377396,0.800000011920929,18,15,0.407000005245209,0.28999999165535,0.666999995708466,15,18,0,1,19200,-4,10,21,3,"Jan 1, 2021",2021-01-01,1,0,-15,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","7:00p","Miami Heat",83,"Dallas Mavericks",93,"reg","regsea",2,2,1,3,0,0,1,0.372000008821487,0.211999997496605,0.720000028610229,24,14,0.409999996423721,0.324000000953674,0.739000022411346,25,16,0,1,19200,1.5,25,23,3,"Jan 1, 2021",2021-01-01,1,0,10,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","9:00p","Phoenix Suns",106,"Denver Nuggets",103,"reg","regsea",4,1,1,3,1,0,1,0.486999988555908,0.370999991893768,0.904999971389771,20,17,0.483000010251999,0.414000004529953,0.813000023365021,25,11,0,1,19520,-3.5,21,16,3,"Jan 1, 2021",2021-01-01,1,0,-3,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","7:00p","Boston Celtics",93,"Detroit Pistons",96,"reg","regsea",3,2,0,4,0,0,1,0.469999998807907,0.257999986410141,0.5,20,19,0.409000009298325,0.324000000953674,0.649999976158142,16,19,0,1,20332,8.5,14,20,3,"Jan 1, 2021",2021-01-01,1,0,3,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","10:30p","Portland Trail Blazers",123,"Golden State Warriors",98,"reg","regsea",2,2,2,2,0,0,1,0.435000002384186,0.465000003576279,0.767000019550323,27,10,0.391999989748001,0.200000002980232,0.879000008106232,28,15,0,1,18064,3.5,30,33,3,"Jan 1, 2021",2021-01-01,1,0,-25,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","8:00p","Chicago Bulls",96,"Milwaukee Bucks",126,"reg","regsea",2,3,2,3,1,0,1,0.437000006437302,0.231000006198883,0.699999988079071,21,20,0.493999987840652,0.488999992609024,0.666999995708466,19,17,0,1,17341,-14.5,20,30,3,"Jan 1, 2021",2021-01-01,1,0,30,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","8:00p","Washington Wizards",130,"Minnesota Timberwolves",109,"reg","regsea",0,5,2,2,1,0,1,0.550999999046326,0.485000014305115,0.762000024318695,19,16,0.476999998092651,0.361000001430511,0.570999979972839,22,20,0,1,18978,-1,21,21,3,"Jan 1, 2021",2021-01-01,1,0,-21,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","8:00p","Los Angeles Lakers",109,"San Antonio Spurs",103,"reg","regsea",3,2,2,2,0,0,1,0.40599998831749,0.42399999499321,0.813000023365021,20,13,0.42399999499321,0.381999999284744,0.691999971866608,20,13,0,1,18418,7.5,16,26,3,"Jan 1, 2021",2021-01-01,1,0,-6,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 1, 2021","9:00p","Los Angeles Clippers",100,"Utah Jazz",106,"reg","regsea",4,1,2,2,0,1,1,0.388000011444092,0.393999993801117,0.875,16,8,0.460999995470047,0.35699999332428,0.64300000667572,20,13,1932,1,18306,3.5,24,14,3,"Jan 1, 2021",2021-01-01,1,0.105539165437222,6,1.932000041008,1,7.56682825088501,1,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","7:30p","Orlando Magic",97,"Boston Celtics",124,"reg","regsea",6,5,7,3,0,0,1,0.404000014066696,0.25,0.635999977588654,16,11,0.510999977588654,0.405000001192093,0.894999980926514,18,10,0,1,18624,-4,22,19,3,"Jan 15, 2021",2021-01-15,1,0,27,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","7:30p","New York Knicks",103,"Cleveland Cavaliers",106,"reg","regsea",5,7,5,7,0,0,1,0.488000005483627,0.360000014305115,0.875,21,12,0.456000000238419,0.333000004291534,0.735000014305115,18,15,1944,1,19432,2.5,16,34,3,"Jan 15, 2021",2021-01-15,1,0.100041165947914,3,1.94400000572205,1,7.57301712036133,1,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","10:00p","New Orleans Pelicans",95,"Los Angeles Lakers",112,"reg","regsea",4,6,10,3,0,0,1,0.476999998092651,0.310000002384186,0.5,21,20,0.418999999761581,0.405000001192093,0.731000006198883,16,6,0,1,19068,-9,8,26,3,"Jan 15, 2021",2021-01-15,1,0,17,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","7:30p","Dallas Mavericks",109,"Milwaukee Bucks",112,"reg","regsea",6,4,8,4,0,0,1,0.46399998664856,0.361000001430511,0.462000012397766,13,9,0.448000013828278,0.377999991178513,0.479999989271164,14,10,0,1,17341,-8,13,25,3,"Jan 15, 2021",2021-01-15,1,0,3,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","8:00p","Chicago Bulls",125,"Oklahoma City Thunder",127,"OT","regsea",4,7,5,6,0,0,1,0.47299998998642,0.456999987363815,0.720000028610229,25,24,0.456999987363815,0.333000004291534,0.666999995708466,23,11,0,1,18203,2,25,24,3,"Jan 15, 2021",2021-01-15,1,0,2,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","10:00p","Los Angeles Clippers",138,"Sacramento Kings",100,"reg","regsea",8,4,5,7,0,0,1,0.583999991416931,0.513999998569489,0.800000011920929,19,9,0.470999985933304,0.30799999833107,0.705999970436096,16,14,0,1,17583,7,20,17,3,"Jan 15, 2021",2021-01-15,1,0,-38,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 15, 2021","9:00p","Atlanta Hawks",92,"Utah Jazz",116,"reg","regsea",5,5,7,4,0,0,1,0.412999987602234,0.179000005125999,0.732999980449677,16,15,0.458999991416931,0.455000013113022,0.71399998664856,18,19,1932,1,18306,-6.5,15,14,3,"Jan 15, 2021",2021-01-15,1,0.105539165437222,24,1.932000041008,1,7.56682825088501,1,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","7:00p","Chicago Bulls",123,"Charlotte Hornets",110,"reg","regsea",6,8,6,8,0,0,1,0.509999990463257,0.349000006914139,0.833000004291534,21,14,0.493999987840652,0.218999996781349,0.759999990463257,12,21,0,1,19200,-3,12,25,3,"Jan 22, 2021",2021-01-22,1,0,-13,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","7:30p","Brooklyn Nets",113,"Cleveland Cavaliers",125,"reg","regsea",9,7,7,7,0,0,1,0.483000010251999,0.32600000500679,0.882000029087067,25,11,0.517000019550323,0.319999992847443,0.843999981880188,18,12,1944,1,19432,6,17,32,3,"Jan 22, 2021",2021-01-22,1,0.100041165947914,12,1.94400000572205,1,7.57301712036133,1,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","7:00p","Houston Rockets",103,"Detroit Pistons",102,"reg","regsea",4,9,3,11,0,0,1,0.388999998569489,0.340999990701675,0.75,28,14,0.377999991178513,0.46900001168251,0.675999999046326,21,19,0,1,20332,-3,20,37,3,"Jan 22, 2021",2021-01-22,1,0,-1,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","7:00p","Orlando Magic",118,"Indiana Pacers",120,"OT","regsea",7,8,8,6,0,0,1,0.456999987363815,0.458999991416931,0.625,14,14,0.495000004768372,0.352999985218048,0.888999998569489,19,10,0,1,17923,-5,24,18,3,"Jan 22, 2021",2021-01-22,1,0,2,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","10:00p","Oklahoma City Thunder",106,"Los Angeles Clippers",120,"reg","regsea",6,7,11,4,0,0,1,0.470999985933304,0.333000004291534,0.768999993801117,21,11,0.512000024318695,0.303000003099442,0.959999978542328,19,13,0,1,19068,-13.5,10,25,3,"Jan 22, 2021",2021-01-22,1,0,14,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","8:00p","Atlanta Hawks",116,"Minnesota Timberwolves",98,"reg","regsea",7,7,3,10,0,0,1,0.458000004291534,0.428999990224838,0.833000004291534,16,16,0.430000007152557,0.25,0.833000004291534,21,13,0,1,18978,6,30,12,3,"Jan 22, 2021",2021-01-22,1,0,-18,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","7:30p","Boston Celtics",110,"Philadelphia 76ers",122,"reg","regsea",8,5,10,5,0,0,1,0.456000000238419,0.400000005960464,0.800000011920929,21,11,0.555999994277954,0.428999990224838,0.833000004291534,23,19,0,1,20155,-4.5,20,24,3,"Jan 22, 2021",2021-01-22,1,0,12,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","10:00p","Denver Nuggets",130,"Phoenix Suns",126,"OT","regsea",7,7,8,5,0,0,1,0.514999985694885,0.231000006198883,0.947000026702881,15,9,0.5,0.386000007390976,1,23,16,0,1,18055,-1,19,15,3,"Jan 22, 2021",2021-01-22,1,0,-4,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","10:00p","New York Knicks",94,"Sacramento Kings",103,"reg","regsea",8,8,5,10,1,0,1,0.382999986410141,0.226999998092651,0.680000007152557,21,11,0.418000012636185,0.352999985218048,0.71399998664856,25,6,0,1,17583,-3.5,25,21,3,"Jan 22, 2021",2021-01-22,1,0,9,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 22, 2021","8:30p","Dallas Mavericks",122,"San Antonio Spurs",117,"reg","regsea",7,7,8,7,0,0,1,0.483999997377396,0.358999997377396,0.899999976158142,21,5,0.460999995470047,0.428999990224838,0.767000019550323,18,7,0,1,18418,2,20,30,3,"Jan 22, 2021",2021-01-22,1,0,-5,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","7:00p","Indiana Pacers",105,"Charlotte Hornets",108,"reg","regsea",11,7,7,11,0,0,1,0.483000010251999,0.314000010490417,0.768999993801117,13,16,0.505999982357025,0.432000011205673,0.666999995708466,13,17,0,1,19200,3.5,13,9,3,"Jan 29, 2021",2021-01-29,1,0,3,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","8:00p","Philadelphia 76ers",118,"Minnesota Timberwolves",94,"reg","regsea",13,6,4,13,0,0,1,0.448000013828278,0.5,0.842000007629395,17,10,0.426999986171722,0.303000003099442,0.777999997138977,29,18,0,1,18978,9.5,38,18,3,"Jan 29, 2021",2021-01-29,1,0,-24,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","7:30p","Milwaukee Bucks",126,"New Orleans Pelicans",131,"reg","regsea",11,6,6,10,0,0,1,0.5,0.370999991893768,0.773000001907349,19,12,0.46900001168251,0.437999993562698,0.71399998664856,16,9,1440,1,16867,7,22,28,3,"Jan 29, 2021",2021-01-29,1,0.0853738039731979,5,1.44000005722046,1,7.27309274673462,1,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","7:30p","Cleveland Cavaliers",81,"New York Knicks",102,"reg","regsea",9,9,8,11,0,0,1,0.344999998807907,0.30799999833107,0.833000004291534,20,14,0.488000005483627,0.370000004768372,0.875,24,13,0,1,19812,-1.5,18,16,3,"Jan 29, 2021",2021-01-29,1,0,21,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","8:00p","Brooklyn Nets",147,"Oklahoma City Thunder",125,"reg","regsea",12,8,8,9,0,0,1,0.569999992847443,0.421999990940094,0.875,25,11,0.465000003576279,0.421000003814697,0.852999985218048,12,12,0,1,18203,7,16,34,3,"Jan 29, 2021",2021-01-29,1,0,-22,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","8:00p","Los Angeles Clippers",116,"Orlando Magic",90,"reg","regsea",14,5,8,11,0,0,1,0.488999992609024,0.351000010967255,1,15,11,0.360000014305115,0.303000003099442,0.888999998569489,12,17,3763,1,18846,7,11,18,3,"Jan 29, 2021",2021-01-29,1,0.199671015143394,-26,3.76300001144409,0,8.23323726654053,1,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","8:30p","Denver Nuggets",109,"San Antonio Spurs",119,"reg","regsea",11,7,10,8,0,0,1,0.526000022888184,0.451999992132187,0.649999976158142,15,15,0.542999982833862,0.435000002384186,0.808000028133392,18,12,0,1,18418,4,20,26,3,"Jan 29, 2021",2021-01-29,1,0,10,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","10:00p","Dallas Mavericks",101,"Utah Jazz",120,"reg","regsea",8,10,14,4,0,0,1,0.430000007152557,0.273000001907349,0.666999995708466,27,11,0.437000006437302,0.416999995708466,0.922999978065491,25,15,1932,1,18306,-4,27,26,3,"Jan 29, 2021",2021-01-29,1,0.105539165437222,19,1.932000041008,1,7.56682825088501,1,0,1,1,1,1,1,1
"Fri, Jan 29, 2021","7:00p","Atlanta Hawks",116,"Washington Wizards",100,"reg","regsea",9,9,3,11,0,0,1,0.448000013828278,0.324000000953674,0.764999985694885,30,13,0.365000009536743,0.25,0.815999984741211,27,12,0,1,20362,3.5,34,38,3,"Jan 29, 2021",2021-01-29,1,0,-16,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","7:30p","Washington Wizards",107,"Boston Celtics",116,"reg","regsea",2,6,6,3,0,0,1,0.465999990701675,0.379000008106232,0.875,24,17,0.476999998092651,0.375,0.732999980449677,22,21,0,1,18624,-3.5,16,30,3,"Jan 8, 2021",2021-01-08,1,0,9,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","7:00p","Phoenix Suns",105,"Detroit Pistons",110,"OT","regsea",6,2,1,7,0,0,1,0.45100000500679,0.326999992132187,0.462000012397766,25,21,0.41100001335144,0.324000000953674,0.861999988555908,14,14,0,1,20332,8,13,29,3,"Jan 8, 2021",2021-01-08,1,0,5,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","10:00p","Los Angeles Clippers",105,"Golden State Warriors",115,"reg","regsea",6,3,4,4,0,0,1,0.48199999332428,0.451999992132187,0.846000015735626,18,16,0.488000005483627,0.488000005483627,0.833000004291534,19,15,0,1,18064,6.5,13,18,3,"Jan 8, 2021",2021-01-08,1,0,10,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","8:00p","Orlando Magic",90,"Houston Rockets",132,"reg","regsea",6,2,2,4,0,0,1,0.381999999284744,0.275999993085861,0.875,13,12,0.560000002384186,0.467999994754791,0.726999998092651,18,8,3039,1,18055,-7,16,11,3,"Jan 8, 2021",2021-01-08,1,0.168319031596184,42,3.03900003433228,1,8.01961326599121,1,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","10:00p","Chicago Bulls",115,"Los Angeles Lakers",117,"reg","regsea",4,5,6,3,0,1,1,0.504999995231628,0.384999990463257,0.929000020027161,23,12,0.505999982357025,0.414000004529953,0.851999998092651,15,15,0,1,19068,-8.5,14,27,3,"Jan 8, 2021",2021-01-08,1,0,2,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","8:00p","Brooklyn Nets",110,"Memphis Grizzlies",115,"reg","regsea",5,4,2,6,1,1,1,0.46900001168251,0.451999992132187,0.952000021934509,13,20,0.46900001168251,0.40599998831749,0.85699999332428,18,12,0,1,17794,1,21,14,3,"Jan 8, 2021",2021-01-08,1,0,5,0,1,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","8:00p","Utah Jazz",131,"Milwaukee Bucks",118,"reg","regsea",4,4,5,3,0,0,1,0.504999995231628,0.472000002861023,0.615000009536743,18,10,0.449000000953674,0.310000002384186,0.810000002384186,19,12,0,1,17341,-6,13,21,3,"Jan 8, 2021",2021-01-08,1,0,-13,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","7:30p","Charlotte Hornets",118,"New Orleans Pelicans",110,"reg","regsea",3,5,4,4,0,0,1,0.470999985933304,0.381000012159348,0.800000011920929,20,14,0.493999987840652,0.395000010728836,0.731000006198883,17,19,750,1,16867,-7.5,25,26,3,"Jan 8, 2021",2021-01-08,1,0.0444655232131481,-8,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","7:30p","Oklahoma City Thunder",101,"New York Knicks",89,"reg","regsea",3,4,5,3,0,0,1,0.437000006437302,0.324000000953674,0.666999995708466,19,11,0.354000002145767,0.333000004291534,0.600000023841858,19,4,0,1,19812,-3,21,20,3,"Jan 8, 2021",2021-01-08,1,0,-12,0,0,0,0,0,1,1,1,1,1,1
"Fri, Jan 8, 2021","10:00p","Toronto Raptors",144,"Sacramento Kings",123,"reg","regsea",1,6,4,4,0,0,1,0.582000017166138,0.513000011444092,0.818000018596649,20,12,0.568000018596649,0.441000014543533,0.570999979972839,18,11,0,1,17583,1,22,28,3,"Jan 8, 2021",2021-01-08,1,0,-21,0,0,0,0,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","9:00p","Miami Heat",101,"Chicago Bulls",90,"reg","regsea",19,18,16,19,1,1,1,0.462999999523163,0.342999994754791,0.75,13,9,0.370000004768372,0.395000010728836,1,16,16,0,1,20917,2,20,7,3,"Mar 12, 2021",2021-03-12,3,0,-11,0,0,0,0,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","10:30p","Indiana Pacers",100,"Los Angeles Lakers",105,"reg","regsea",16,19,24,13,0,0,1,0.419999986886978,0.222000002861023,0.85699999332428,27,16,0.446999996900558,0.317999988794327,0.768999993801117,20,15,0,1,19068,-4.5,21,39,3,"Mar 12, 2021",2021-03-12,3,0,5,0,1,0,0,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","8:00p","Denver Nuggets",103,"Memphis Grizzlies",102,"reg","regsea",21,15,17,16,0,0,1,0.446000009775162,0.351000010967255,0.726999998092651,10,9,0.46000000834465,0.5,1,15,16,2160,1,17794,2.5,11,8,3,"Mar 12, 2021",2021-03-12,3,0.121389232575893,-1,2.16000008583069,0,7.67832612991333,1,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","8:00p","Cleveland Cavaliers",82,"New Orleans Pelicans",116,"reg","regsea",14,22,15,22,0,1,1,0.340999990701675,0.218999996781349,0.75,18,6,0.465000003576279,0.25,0.842000007629395,18,13,3700,1,16867,-6.5,20,19,3,"Mar 12, 2021",2021-03-12,3,0.219363257288933,34,3.70000004768372,1,8.21635818481445,1,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","9:00p","Orlando Magic",77,"San Antonio Spurs",104,"reg","regsea",13,24,18,15,1,0,1,0.363000005483627,0.263000011444092,0.75,18,16,0.449000000953674,0.344999998807907,0.777999997138977,15,9,3241,1,18418,-7.5,12,18,3,"Mar 12, 2021",2021-03-12,3,0.175969153642654,27,3.2409999370575,1,8.08394527435303,1,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","10:00p","Houston Rockets",99,"Utah Jazz",114,"reg","regsea",11,24,27,9,1,0,1,0.36599999666214,0.209000006318092,0.615000009536743,19,10,0.481000006198883,0.375,0.839999973773956,17,17,5546,1,18306,-19,13,25,3,"Mar 12, 2021",2021-03-12,3,0.302960783243179,15,5.5460000038147,1,8.62101268768311,1,0,1,1,1,1,1,1
"Fri, Mar 12, 2021","8:00p","Philadelphia 76ers",127,"Washington Wizards",101,"reg","regsea",15,12,13,22,1,0,1,0.544000029563904,0.523999989032745,1,19,16,0.488000005483627,0.333000004291534,0.591000020503998,16,18,0,1,20362,3.5,18,22,3,"Mar 12, 2021",2021-03-12,3,0,-26,0,0,0,0,0,1,1,1,1,1,1
"Fri, Mar 19, 2021","7:30p","Sacramento Kings",107,"Boston Celtics",96,"reg","regsea",16,24,20,20,0,0,1,0.456999987363815,0.400000005960464,0.828000009059906,16,14,0.428999990224838,0.386999994516373,0.85699999332428,20,14,0,1,18624,-7,26,7,3,"Mar 19, 2021",2021-03-19,3,0,-11,0,0,0,0,0,1,1,1,1,1,1
"Fri, Mar 19, 2021","7:30p","San Antonio Spurs",116,"Cleveland Cavaliers",110,"reg","regsea",21,16,15,25,0,0,1,0.465999990701675,0.388999998569489,0.818000018596649,25,13,0.437999993562698,0.25900000333786,0.781000018119812,21,10,0,1,19432,5,33,32,3,"Mar 19, 2021",2021-03-19,3,0,-6,0,0,0,0,0,1,1,1,1,1,1
"Fri, Mar 19, 2021","9:00p","Chicago Bulls",127,"Denver Nuggets",131,"OT","regsea",18,21,24,16,0,0,1,0.522000014781952,0.486000001430511,0.695999979972839,20,16,0.52700001001358,0.412000000476837,0.777999997138977,22,13,0,1,19520,-7,23,27,3,"Mar 19, 2021",2021-03-19,3,0,4,0,1,0,0,0,1,1,1,1,1,1
"Fri, Mar 19, 2021","8:00p","Detroit Pistons",113,"Houston Rockets",100,"reg","regsea",11,29,11,28,0,0,1,0.435000002384186,0.483000010251999,0.89300000667572,17,13,0.442999988794327,0.28099998831749,0.813000023365021,17,13,3061,1,18055,-2,28,16,3,"Mar 19, 2021",2021-03-19,3,0.169537529349327,-13,3.06100010871887,0,8.02682399749756,1,0,1,1,1,1,1,1
